222
2.322241104372643866e+06	8.128684815084356528e+22	1.143871688391977440e+17	1.398816863726794760e+30
2.666859612567992881e+06	1.003656495884053974e+23	1.220412227105485920e+17	1.606391059679274403e+30
3.062620480310595129e+06	1.238115578447652465e+23	1.302318795728030080e+17	1.844767750018897442e+30
3.517113653162754606e+06	1.525926551539807494e+23	1.389871581375517920e+17	2.118517797763120649e+30
4.039055543785302434e+06	1.878846396159618009e+23	1.483358170467206720e+17	2.432890347753177991e+30
4.638456228260502219e+06	2.311139871874806773e+23	1.583073552851529280e+17	2.793913478230054447e+30
5.326811461497335695e+06	2.840100652826425400e+23	1.689320579438712000e+17	3.208509788696738576e+30
6.117323194747460075e+06	3.486676827441596591e+23	1.802410109996623360e+17	3.684629139576688102e+30
7.025152828377740458e+06	4.276225753439515223e+23	1.922661656032104000e+17	4.231401089907883507e+30
8.067712057716260664e+06	5.239419668865137896e+23	2.050403672252237440e+17	4.859309954815916878e+30
9.264996895688487217e+06	6.413338169675139210e+23	2.185974380873574400e+17	5.580395840827276468e+30
1.063997127965256944e+07	7.842778415086257087e+23	2.329725799411489920e+17	6.408485509544062220e+30
1.221901172439124808e+07	9.573681811881315763e+23	2.481307508627591040e+17	7.359460009771030420e+30
1.403240372246933170e+07	1.166034430321756176e+24	2.640428168744150400e+17	8.451553462330403874e+30
1.611492835865198635e+07	1.419046983646901883e+24	2.808421145870624320e+17	9.705705976777614485e+30
1.850653117438133433e+07	1.727331345655263444e+24	2.986659070403730560e+17	1.114596595563653973e+31
2.125308693416102231e+07	2.101006525168846731e+24	3.174789657301898240e+17	1.279995031968713238e+31
2.440727993402462080e+07	2.553619572763360309e+24	3.373214165232423040e+17	1.469937422339050011e+31
2.802961486145572364e+07	3.101592550501252449e+24	3.582398800752097280e+17	1.688065909113430804e+31
3.218957785509869829e+07	3.764566597693552351e+24	3.802777388890899200e+17	1.938563104087515164e+31
3.696696989362518489e+07	4.566215461896319809e+24	4.034814934858174720e+17	2.226232290977043206e+31
4.245343795851099491e+07	5.535068917415927469e+24	4.279007430057319040e+17	2.556589515644470947e+31
4.875423395504842699e+07	6.705569766591557861e+24	4.535896255393975040e+17	2.935969365379774405e+31
5.599023455509406328e+07	8.119135507137673579e+24	4.806035905920471680e+17	3.371646429097907704e+31
6.430026117453751713e+07	9.825470484154610442e+24	5.089569414195483520e+17	3.871974971621074057e+31
7.385962853179465234e+07	1.373476817571506569e+25	5.654695112399904640e+17	4.447496673243154041e+31
8.482570238953126967e+07	1.673976316226379950e+25	6.034360632182784000e+17	5.107673540964192326e+31
9.741523198889063299e+07	2.020636874634823375e+25	6.415218063331905280e+17	5.865553533464285141e+31
1.118731080535994768e+08	2.436757028300791946e+25	6.813128369867936000e+17	6.735868942148234061e+31
1.284815810220317245e+08	2.956477864819661283e+25	7.245849298425178880e+17	7.735596824301846807e+31
1.475542651058479846e+08	3.578003128248331223e+25	7.696583952716940800e+17	8.883598476795397741e+31
1.694553266729331911e+08	4.314393274073385052e+25	8.161630121140512000e+17	1.020177543878924039e+32
1.946033862998540401e+08	5.181531826210577049e+25	8.668379660822452480e+17	1.171526378884166810e+32
2.234308014672671556e+08	5.357038805601381362e+25	8.752558225749651200e+17	1.345017247083787798e+32
2.565961691778089702e+08	6.429480904674142513e+25	9.174866543406897920e+17	1.544613375344282759e+32
2.946861817183992863e+08	7.547925085099856146e+25	9.581035431468175360e+17	1.773831881730509849e+32
3.384296085105102658e+08	9.083387490653619817e+25	1.006597571871706752e+18	2.037058622040785095e+32
3.886670734570671916e+08	1.092763281073953994e+26	1.057365798794870528e+18	2.339346517322466755e+32
4.463628031105669141e+08	1.314235446274855653e+26	1.110451605650719616e+18	2.686492072194046221e+32
5.126242168533192873e+08	1.580121129635769048e+26	1.165944537393454080e+18	3.085151824656690203e+32
5.887231970487974882e+08	1.899272978048613827e+26	1.223943699665360896e+18	3.542970074943407303e+32
6.761205185080577135e+08	2.282255430395148841e+26	1.284459246179399680e+18	4.068725839710064444e+32
7.767735708026757240e+08	3.372858445614611217e+26	1.434290170852489472e+18	4.674154239240853202e+32
8.921110539673864841e+08	4.068556757967565904e+26	1.517836106885424128e+18	5.367816969522645131e+32
1.024557509939171433e+09	4.892150287235294485e+26	1.591315940007943680e+18	6.164387937459913246e+32
1.176213128123834610e+09	4.746327102365548589e+26	1.578127582723656448e+18	7.076366094765307131e+32
1.350840828430489063e+09	5.696080628904757837e+26	1.666212423782161408e+18	8.126333609651370907e+32
1.551399722467962027e+09	6.791464790952451724e+26	1.741775129479605248e+18	9.332230091479942612e+32
1.781738631772664309e+09	8.066814649544281586e+26	1.818384733551699712e+18	1.071706694010174762e+33
2.046281478218182564e+09	9.511174205155274050e+26	1.893907015292573696e+18	1.230740939638966533e+33
2.350119375885741711e+09	1.129127775943778982e+27	1.974814985817511424e+18	1.413382338544133730e+33
2.700217632405867577e+09	1.770894339662220867e+27	2.227713841542951680e+18	1.623794224916042473e+33
3.101298427948164940e+09	2.137826993154448460e+27	2.354468995734763520e+18	1.864793328233049159e+33
3.561715946057388306e+09	2.554048736355578954e+27	2.462890874599805952e+18	2.141447519470811837e+33
4.088787293419099808e+09	2.324025853951110642e+27	2.405989104148394496e+18	2.458093329913472519e+33
4.695960512875643730e+09	2.787927591594307749e+27	2.521507501394250752e+18	2.822829717802946032e+33
5.396156991243436813e+09	4.448499016745819934e+27	2.809687114923550208e+18	3.243522802785930429e+33
6.194255714908482552e+09	4.008911277616005341e+27	2.734562370960566784e+18	3.722821913247522718e+33
7.114166151106887817e+09	4.805571974940541980e+27	2.868052097975738368e+18	4.275198583010301797e+33
8.170725658299180984e+09	5.759204797649784200e+27	2.992877533228997632e+18	4.909607544156062983e+33
9.384238893147802353e+09	6.900562977624002690e+27	3.122953145720048640e+18	5.638155680529817890e+33
1.077803019624361420e+10	8.266407433905571780e+27	3.258474595795035648e+18	6.474812403845326016e+33
1.237891343554971695e+10	9.903679774169398094e+27	3.399916278013301760e+18	7.435632911524839439e+33
1.421764590006611443e+10	1.186256655193134472e+28	3.547250802686873088e+18	8.539028787039784598e+33
1.632957756039834595e+10	1.420577630590628626e+28	3.700510529206564864e+18	9.806157284200457364e+33
1.877416767455023193e+10	2.375612868746477866e+28	4.243514559047813632e+18	1.127231339505029313e+34
2.156247080852344513e+10	2.829132228936262721e+28	4.468476239283137024e+18	1.294388703622203724e+34
2.476808206661233902e+10	3.414511566710250015e+28	4.720975207835898880e+18	1.486512805526681505e+34
2.844936978673078918e+10	4.102434548569795893e+28	4.965269410673862656e+18	1.707109878691676873e+34
3.267932734940454102e+10	4.947586846186593469e+28	5.114215598355164160e+18	1.960761085629759556e+34
3.748948334149274445e+10	3.998890334816410041e+28	4.942699049149514752e+18	2.248682109576127436e+34
4.305986193473822021e+10	4.755368832751972183e+28	5.070589287376278528e+18	2.582543434984292958e+34
4.945843619233522797e+10	5.496745056597070739e+28	5.230782660021716992e+18	2.965796597724758664e+34
5.680795306356923676e+10	6.580903661687687974e+28	5.434674710124005376e+18	3.405918954105590231e+34
6.525006303454505157e+10	7.875120144440288788e+28	5.646560984124388352e+18	3.911353826744133634e+34
7.494727306585156250e+10	9.420375311972498353e+28	5.867279969609305088e+18	4.491790430875147545e+34
8.608626726698118591e+10	1.126401142126960397e+29	6.095840660788943872e+18	5.158363490693935497e+34
9.888149801199395752e+10	1.346071899090385463e+29	6.333394450654162944e+18	5.923846639108894158e+34
1.135793171573772430e+11	1.607466592150111625e+29	6.579509331130373120e+18	6.802916487136501403e+34
1.304631905149939270e+11	1.858860869104933228e+29	6.786038729819829248e+18	7.812475734363052346e+34
1.498573070051460571e+11	2.175027198947110369e+29	7.011284908813438976e+18	8.971862111217382032e+34
1.721349484062164307e+11	2.581367015142387533e+29	7.263167257739302912e+18	1.030327441118494327e+35
1.977256242956655273e+11	3.059675316190497287e+29	7.521837348655882240e+18	1.183224734144394930e+35
2.271231410720851746e+11	3.623411982783824928e+29	7.787396398347949056e+18	1.358815395962166824e+35
2.608924058666715698e+11	4.288237351674449943e+29	8.059449781994423296e+18	1.560458990006502257e+35
2.996850781032555542e+11	5.079367569139817138e+29	8.341661254814572544e+18	1.792026281822329069e+35
3.442480849457744751e+11	6.015734677187388952e+29	8.632526697446982656e+18	2.057953715723990955e+35
3.954397958399379272e+11	7.109332442374388768e+29	8.927844138576784384e+18	2.363338941172717430e+35
4.542497463637677002e+11	8.264023648628154771e+29	9.202832807858796544e+18	2.714049654272773453e+35
5.218027230578433228e+11	8.870091424974593343e+29	9.327309598627346432e+18	3.116819941474206988e+35
5.993893379778527832e+11	9.350190376665169276e+29	9.413491085716045824e+18	3.579358844873595226e+35
6.884999397374058838e+11	9.901460892079425364e+29	9.498823469149542400e+18	4.110551790393143097e+35
7.908451602149459229e+11	1.052488282353175648e+30	9.583220346673387520e+18	4.720577533376977847e+35
9.083891936153983154e+11	1.115222215074165366e+30	9.656844538332608512e+18	5.421135757417786240e+35
1.043390156147449829e+12	1.206537126360363400e+30	9.750274967650906112e+18	6.225661281356893134e+35
1.198440565276908691e+12	1.312743132513910372e+30	9.845060602241406976e+18	7.149571569988052101e+35
1.376519502795455322e+12	1.438486941086959968e+30	9.942740342688374784e+18	8.210590249537656551e+35
1.581046135893089355e+12	1.587756502553964734e+30	1.004368401237249638e+19	9.429053382541155778e+35
1.815951795739808105e+12	1.765269791495346024e+30	1.014814621443545702e+19	1.082833961297998313e+36
2.085748512687122314e+12	1.976390065538994982e+30	1.025654547887270707e+19	1.243527163710754832e+36
2.395618389766933594e+12	2.227557474407605546e+30	1.036848220859130880e+19	1.428066155077445344e+36
2.751520151222978516e+12	2.523470150075963932e+30	1.048373759382496870e+19	1.639991312834210690e+36
3.160289036494271484e+12	2.864251908734716135e+30	1.059868149540967219e+19	1.883366756894992061e+36
3.629775003819808594e+12	3.279942099082569891e+30	1.072138830120780595e+19	2.162853983793648110e+36
4.169002417411381836e+12	3.769612301919809776e+30	1.084667449417689293e+19	2.483815769632171472e+36
4.788346196287666992e+12	4.349018641183345746e+30	1.097649971295674368e+19	2.852410299106787394e+36
5.499682649666390625e+12	5.019539098595369634e+30	1.110701405306136371e+19	3.275692766397052816e+36
6.316721554170715820e+12	5.813383762666824426e+30	1.124083066488098406e+19	3.761805005948892814e+36
7.255124921268838867e+12	6.726907442419248158e+30	1.137552823761430323e+19	4.320039044218908767e+36
8.332949324838171875e+12	7.792367151186243963e+30	1.151307394381936640e+19	4.961110291240265027e+36
9.570925658867732422e+12	9.036556963100239949e+30	1.165190217759450931e+19	5.697329835044207662e+36
1.099279032828675391e+13	1.046207957175299044e+31	1.179081951709068288e+19	6.542773448331065325e+36
1.262592084931275977e+13	1.213897749712044913e+31	1.193234969991571046e+19	7.513690418728290600e+36
1.450174929485090234e+13	1.414252322241046778e+31	1.207990500281892045e+19	8.628712208162716910e+36
1.665625729851630859e+13	1.651453929151490039e+31	1.223219383190572851e+19	9.909169851348783186e+36
1.913085791608302734e+13	1.938662253730682730e+31	1.239329902624875520e+19	1.137960029182525268e+37
2.197316575763749609e+13	2.298096117596123355e+31	1.256775103634366874e+19	1.306822425325452912e+37
2.523812863973952344e+13	2.777255851986158539e+31	1.277049064224548250e+19	1.500753823720784492e+37
2.898846870968597656e+13	3.414854726994394176e+31	1.300534909235858022e+19	1.723461304800590485e+37
3.329653199693523047e+13	4.290674144821638103e+31	1.328573357168810394e+19	1.979215833452374719e+37
3.824556099949681250e+13	5.521806700114800021e+31	1.362885401852662170e+19	2.272920499275547479e+37
4.393140155124979688e+13	7.284812229106863658e+31	1.405743762226980454e+19	2.610204980344401631e+37
5.046446513671210938e+13	9.828062522934421178e+31	1.459382953408522240e+19	2.997543865767248813e+37
5.797205665434412500e+13	1.350884985539094545e+32	1.527061118159417549e+19	3.442358046225249821e+37
6.660104012823373438e+13	1.884529731467316348e+32	1.612604312732806758e+19	3.953170838496770440e+37
7.651962393090653125e+13	2.432484771226759423e+32	1.688946856463597978e+19	4.539800109608242775e+37
8.792058803098826562e+13	3.331401901027289372e+32	1.797615032107734016e+19	5.213424653521106001e+37
1.010315397964078594e+14	4.617623132589076893e+32	1.933102434158525645e+19	5.987018653050854616e+37
1.161142220123865000e+14	6.333396437971293769e+32	2.090212414969363661e+19	6.875505776379875044e+37
1.334650854410247500e+14	8.616371063635501109e+32	2.271929880522539418e+19	7.895679962319042483e+37
1.534368765143449375e+14	1.159922742094723620e+33	2.478358784317385523e+19	9.067411258379200499e+37
1.764256428232193125e+14	1.552581058655064783e+33	2.714190285630558618e+19	1.041285339500369618e+38
2.029035357635418125e+14	2.077461285801778913e+33	2.987991905696404685e+19	1.195810598530181990e+38
2.334097559668333438e+14	2.805617291701891637e+33	3.317427557423972352e+19	1.373251853095128480e+38
2.685883290936283750e+14	3.866608032704223272e+33	3.733504082991841280e+19	1.577027283735793180e+38
3.092059812019970000e+14	5.490953940742819103e+33	4.284850753145655296e+19	1.811055910074401802e+38
3.561865065210423125e+14	8.062581460620635937e+33	5.039306404703884083e+19	2.079796752669451877e+38
4.106776295818518125e+14	1.218277860516716846e+34	6.081219769404802662e+19	2.388418160769895025e+38
4.741166079135628125e+14	1.873589986262344440e+34	7.504909109900745114e+19	2.742833164843902059e+38
5.483280165287975625e+14	2.896314663709055352e+34	9.404705620153617613e+19	3.149842741100497385e+38
6.356472738585711250e+14	4.460792648478597025e+34	1.187508930970611220e+20	3.617238811960776567e+38
7.391103774891862500e+14	6.815657797516018921e+34	1.501391374790111396e+20	4.154030453940241556e+38
8.626904414014518750e+14	1.032722657352117323e+35	1.893306864335516467e+20	4.770488563345602873e+38
1.011679805543016250e+15	1.553006507203935628e+35	2.374979503714012037e+20	5.478400345218177841e+38
1.193189820192654250e+15	2.314578028350511093e+35	2.953839595918681702e+20	6.291295137062358914e+38
1.416744587364435250e+15	3.405142749023221194e+35	3.627211281850359480e+20	7.224888475965514681e+38
1.694829229910602500e+15	4.933368841800514261e+35	4.386044863616061932e+20	8.297004543437471331e+38
2.043929076448542000e+15	7.052007382374262157e+35	5.224230197909911634e+20	9.528240208748833951e+38
2.486012069730807500e+15	9.990612466482388627e+35	6.142239350186060022e+20	1.094209097102732066e+39
3.051145102266499500e+15	1.410723211161188880e+36	7.148138020581339300e+20	1.256590634349584137e+39
3.781405693508617500e+15	2.001442833427595891e+36	8.264481552500722237e+20	1.443065278266341867e+39
4.739375642684417000e+15	2.894855286078634459e+36	9.549154554215020626e+20	1.657244283267482214e+39
6.036435048333923000e+15	4.555773658650847278e+36	1.129839252692328382e+21	1.903104605027794384e+39

